trial_id,condition,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_reason
JS_0386,2m_los,True,79.408,True,91.061,True,170.484,
JS_0387,2m_los,True,78.481,True,90.106,True,168.6,
JS_0388,2m_los,True,78.95,True,90.28,True,169.243,
JS_0389,2m_los,True,79.35,True,89.802,True,169.165,
JS_0390,2m_los,True,79.26,True,90.261,True,169.534,
JS_0391,2m_los,True,79.193,True,90.203,True,169.411,
JS_0392,2m_los,True,79.228,True,90.075,True,169.315,
JS_0393,2m_los,True,79.447,True,89.861,True,169.32,
JS_0394,2m_los,True,79.393,True,89.803,True,169.209,
JS_0395,2m_los,True,79.182,True,90.292,True,169.488,
JS_0396,2m_los,True,79.08,True,90.095,True,169.188,
JS_0397,2m_los,True,79.233,True,90.054,True,169.3,
JS_0398,2m_los,True,79.279,True,89.796,True,169.09,
JS_0399,2m_los,True,79.421,True,90.129,True,169.564,
JS_0400,2m_los,True,79.499,True,89.989,True,169.499,
JS_0401,2m_los,True,79.108,True,90.225,True,169.346,
JS_0402,2m_los,True,79.389,True,89.792,True,169.194,
JS_0403,2m_los,True,79.59,True,90.206,True,169.808,
JS_0404,2m_los,True,79.429,True,89.999,True,169.44,
JS_0405,2m_los,True,79.228,True,90.109,True,169.35,
JS_0406,2m_los,True,79.465,True,90.19,True,169.669,
JS_0407,2m_los,True,79.127,True,91.07,True,170.211,
JS_0408,2m_los,True,78.182,True,90.281,True,168.475,
JS_0409,2m_los,True,79.196,True,89.878,True,169.087,
JS_0410,2m_los,True,79.485,True,89.805,True,169.303,
JS_0411,2m_los,True,79.367,True,89.755,True,169.135,
JS_0412,2m_los,True,79.433,True,90.175,True,169.622,
JS_0413,2m_los,True,79.187,True,90.166,True,169.366,
JS_0414,2m_los,True,79.011,True,90.22,True,169.244,
JS_0415,2m_los,True,79.446,True,89.883,True,169.343,
JS_0416,2m_los,True,79.189,True,90.142,True,169.344,
JS_0417,2m_los,True,79.409,True,90.05,True,169.473,
JS_0418,2m_los,True,79.186,True,89.959,True,169.157,
JS_0419,2m_los,True,79.05,True,90.238,True,169.304,
JS_0420,2m_los,True,79.07,True,90.102,True,169.188,
JS_0421,2m_los,True,79.081,True,90.179,True,169.275,
JS_0422,2m_los,True,79.124,True,90.131,True,169.268,
JS_0423,2m_los,True,79.819,True,89.231,True,169.069,
JS_0424,2m_los,True,79.088,True,90.215,True,169.32,
JS_0425,2m_los,True,79.303,True,89.971,True,169.289,
JS_0426,2m_los,True,79.098,True,90.264,True,169.378,
JS_0427,2m_los,True,79.033,True,90.105,True,169.155,
JS_0428,2m_los,True,78.757,True,90.244,True,169.017,
JS_0429,2m_los,True,79.22,True,89.902,True,169.138,
JS_0430,2m_los,True,79.455,True,89.787,True,169.26,
JS_0431,2m_los,True,79.342,True,90.227,True,169.585,
JS_0432,2m_los,True,78.901,True,90.042,True,168.96,
JS_0433,2m_los,True,79.285,True,90.462,True,169.762,
JS_0434,2m_los,True,78.776,True,90.052,True,168.844,
JS_0435,2m_los,True,79.212,True,90.122,True,169.349,
JS_0436,2m_los,True,78.795,True,90.434,True,169.245,
JS_0437,2m_los,True,79.221,True,89.945,True,169.18,
JS_0438,2m_los,True,79.018,True,90.341,True,169.376,
JS_0439,2m_los,True,79.143,True,89.831,True,168.989,
JS_0440,2m_los,True,79.246,True,90.112,True,169.373,
JS_0441,2m_los,True,78.957,True,90.052,True,169.024,
JS_0442,2m_los,True,79.088,True,89.986,True,169.089,
JS_0443,2m_los,True,79.278,True,90.04,True,169.331,
JS_0444,2m_los,True,79.433,True,89.828,True,169.274,
JS_0445,2m_los,True,79.302,True,90.0,True,169.315,
JS_0446,2m_los,True,79.297,True,90.083,True,169.392,
JS_0447,2m_los,True,79.076,True,90.295,True,169.382,
JS_0448,2m_los,True,79.45,True,90.979,True,170.441,
JS_0449,2m_los,True,77.955,True,90.098,True,168.066,
JS_0450,2m_los,True,79.48,True,90.61,True,170.103,
JS_0451,2m_los,True,78.694,True,90.116,True,168.824,
JS_0452,2m_los,True,79.237,True,89.91,True,169.159,
JS_0453,2m_los,True,80.05,True,89.295,True,169.358,
JS_0454,2m_los,True,79.153,True,90.087,True,169.253,
JS_0455,2m_los,True,79.48,True,134.968,True,214.461,
JS_0456,2m_los,True,79.347,True,134.859,True,214.219,
JS_0457,2m_los,True,79.376,True,90.103,True,169.491,
JS_0458,2m_los,True,79.96,True,89.55,True,169.523,
